	utterances	interjection	adverb	subobjvrb	neg-keywords
924	[where, ?]	[['?']]	[['where']]	[[[], []]]	[[[['where', 'where']], nan]]
925	[well, ,, you, know, ,, i, m, not, sure, ., let, me, tell, you, a, joke, ,, a, little, boy, asked, his, father, ,, daddy, ,, how, much, does, it, cost, to, get, married, ?, father, replied, ,, i, do, nt, know, son, ,, i, m, still, paying, .]	[[',', ',', 'i', 'm', '.', 'a', 'joke', ',', 'a', 'boy', 'father', ',', 'daddy', ',', '?', 'father', ',', 'i', 'son', ',', 'i', 'm', '.']]	[['not', 'sure', 'joke', 'little', 'boy', 'his', 'father', 'daddy', 'how', 'much', 'father', 'nt', 'son', 'still']]	[[['you', 'i', 'me', 'boy', 'it', 'father', 'i', 'i'], []]]	[[[[not, sure]], nan], [[does, it], [to, get], [get, married], nan], [[do, nt], nan]]
926	[haha]	[[]]	[[]]	[[[], []]]	[[[['haha']], nan]]
927	[i, do, nt, know, ., let, me, tell, you, something, ,, i, never, make, the, same, mistake, twice, ., i, make, it, five, and, six, times, ,, just, to, be, sure, .]	[['i', '.', 'something', ',', 'i', 'mistake', '.', 'i', 'and', 'times', ',', '.']]	[['nt', 'something', 'never', 'same', 'mistake', 'twice', 'times', 'just', 'sure']]	[[['i', 'me', 'i', 'i', 'it'], []]]	[[[do, nt], nan], [[[never, make]], nan], [[to, be], nan]]
928	[silly, guy]	[['guy']]	[['silly', 'guy']]	[[[], []]]	[[[['guy', 'guy']], nan]]
929	[i, do, nt, think, they, decide, it, ,, but, i, think, it, can, help, them, ,, it, can, enhance, .]	[['i', ',', 'but', 'i', ',', '.']]	[['nt', 'it', 'them']]	[[['i', 'they', 'i', 'it', 'it'], []]]	[[[do, nt], [can, help], [can, enhance], nan]]
930	[who]	[['who']]	[['who']]	[[[], []]]	[[[['who']], nan]]
931	[that, s, interesting, ., let, me, know, something, you, re, interested, in, .]	[['s', '.', 'something', '.']]	[['interesting', 'something', 'interested']]	[[['that', 'me', 'you'], []]]	[[[['s', 's', 's', 's', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']], nan], [[['s', 's', 's', 's', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']], nan]]
932	[love, baby]	[['love', 'baby']]	[['love', 'baby']]	[[[], []]]	[[[['baby', 'baby']], nan]]
933	[again, ,, not, babysitter, .]	[[',', 'babysitter', '.']]	[['again', 'not', 'babysitter']]	[[[], []]]	[[[[not, babysitter]], nan]]
934	[love]	[['love']]	[['love']]	[[[], []]]	[[[['love']], nan]]
935	[let, us, make, a, plan, to, see, the, latest, star, war, movies, together]	[['a', 'plan', 'star', 'war', 'movies']]	[['plan', 'latest', 'star', 'war', 'movies', 'together']]	[[['us'], []]]	[[[to, see], nan]]
936	[i, hate, star, wars]	[['i', 'star', 'wars']]	[['star', 'wars']]	[[['i'], []]]	[[[['hate', 'hate', 'wars', 'hate']], nan]]
937	[i, do, nt, know, ., can, we, talk, about, something, else, ?]	[['i', '.', 'something', '?']]	[['nt', 'something', 'else']]	[[['i', 'we'], []]]	[[[do, nt], nan], [[can, we], nan]]
938	[like, what]	[['what']]	[['what']]	[[[], []]]	[[[['like', 'like']], nan]]
939	[that, s, the, picture, there, ., what, do, you, think, ?]	[['s', 'picture', '.', 'what', '?']]	[['picture', 'there', 'what']]	[[['that', 'you'], []]]	[[[['s', 's', 'picture', 's', 's', 's', 'think', 'think', 'think', 'think', 'think']], nan], [[do, you], nan]]
940	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
941	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'movies', 'how', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
942	[what, movie, ?]	[['what', 'movie', '?']]	[['what', 'movie']]	[[[], []]]	[[[['movie', 'movie', 'movie']], nan]]
943	[anything, .]	[['anything', '.']]	[['anything']]	[[[], []]]	[[[['anything', 'anything']], nan]]
944	[how, about, clueless, ?]	[['?']]	[['how', 'clueless']]	[[[], []]]	[[[['about', 'clueless', 'clueless', 'clueless']], nan]]
945	[good, .]	[['.']]	[['good']]	[[[], []]]	[[[['good', 'good']], nan]]
946	[that, is, my, favorite, movie, !]	[['movie', '!']]	[['my', 'favorite', 'movie']]	[[['that'], []]]	[[[['is', 'is', 'movie', 'movie', 'is', 'is']], nan]]
947	[this, is, from, the, ``, green, berets, .]	[['berets', '.']]	[['green', 'berets']]	[[['this'], []]]	[[[['is', 'is', 'is', 'berets', 'berets', 'berets', 'from', 'is']], nan]]
948	[i, do, nt, understand]	[['i']]	[['nt']]	[[['i'], []]]	[[[do, nt], nan]]
949	[what, do, you, want, to, stop, badly, ?]	[['what', '?']]	[['what', 'badly']]	[[['you'], []]]	[[[do, you], [to, stop], nan]]
950	[ok, goodbye]	[['goodbye']]	[['goodbye']]	[[[], []]]	[[[['ok', 'ok']], nan]]
951	[thank, you, .]	[['.']]	[['you']]	[[[], []]]	[[[['thank', 'thank', 'thank']], nan]]
952	[you, are, welcome]	[[]]	[['welcome']]	[[['you'], []]]	[[[['are', 'are', 'are']], nan]]
953	[i, m, not, twerking, ,, i, m, a, little, tired, and, ,, you, know, ,, i, like, to, twerk, .]	[['i', 'm', ',', 'i', 'm', 'a', 'and', ',', ',', 'i', '.']]	[['not', 'little', 'tired']]	[[['i', 'i', 'you', 'i'], []]]	[[[[not, twerking]], [to, twerk], nan]]
954	[that, is, very, strange, !]	[['!']]	[['very', 'strange']]	[[['that'], []]]	[[[['is', 'is', 'strange', 'is', 'is']], nan]]
955	[uhh, ,, i, ca, nt, answer, this, ., can, you, tell, me, something, about, sports]	[[',', 'i', '.', 'something', 'sports']]	[['uhh', 'nt', 'this', 'something', 'sports']]	[[['i', 'you'], []]]	[[[ca, nt], nan], [[can, you], nan]]
956	[no, i, hate, sports]	[['i', 'sports']]	[['sports']]	[[['i'], []]]	[[[['hate', 'hate', 'hate', 'hate']], nan]]
957	[cool, ,, cool, ., do, you, watch, sports, or, do, you, play, ?]	[[',', '.', 'sports', 'or', '?']]	[['cool', 'cool', 'sports']]	[[['you', 'you'], []]]	[[[['cool', 'cool', 'cool', 'cool', 'watch', 'watch', 'watch', 'watch', 'watch', 'play', 'play', 'watch', 'play']], nan], [[do, you], [do, you], nan]]
958	[i, do, nt, do, either, one]	[['i']]	[['nt', 'one']]	[[['i'], []]]	[[[do, nt], nan]]
959	[what, i, meant, to, say, was, ,, what, is, it, that, you, hate, ?]	[['what', 'i', ',', 'what', '?']]	[['what', 'what', 'that']]	[[['i', 'it', 'you'], []]]	[[[to, say], nan]]
960	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
961	[hello, ,, i, really, like, board, games, ., how, about, we, talk, about, board, games]	[[',', 'i', 'board', 'games', '.', 'board', 'games']]	[['really', 'board', 'games', 'how', 'board', 'games']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'games', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'games', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'games', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'games', 'about']], nan]]
962	[sure, what, board, game, is, your, favorite, ?]	[['what', 'board', 'game', '?']]	[['sure', 'what', 'board', 'game', 'your', 'favorite']]	[[['game'], []]]	[[[['sure', 'is', 'game', 'is', 'sure', 'favorite', 'is', 'sure']], nan]]
963	[how, about, we, do, something, we, both, like]	[['something']]	[['how', 'something', 'we']]	[[['we'], []]]	[[[['about', 'do', 'do', 'do', 'do', 'do', 'we', 'do']], nan]]
964	[like, what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['like', 'like', 'like']], nan]]
965	[you, and, i, could, play, a, game, .]	[['and', 'i', 'a', 'game', '.']]	[['game']]	[[['you'], []]]	[[[could, play], nan]]
966	[which, one, ?]	[['?']]	[['which']]	[[[], []]]	[[[['one', 'one', 'one']], nan]]
967	[the, one, with, the, strange, name, who, runs, hotels, ,, andre]	[['one', 'name', 'who', 'hotels', ',']]	[['one', 'strange', 'name', 'who', 'hotels', 'andre']]	[[['one', 'who'], []]]	[[[['one', 'andre', 'one', 'name', 'name', 'with', 'runs', 'name', 'runs', 'hotels', 'andre']], nan]]
968	[i, ve, never, heard, of, that, game, before, .]	[['i', 'game', '.']]	[['never', 'game', 'before']]	[[['i'], []]]	[[[ve, never], [[never, heard]], nan]]
969	[hello, ,, i, really, like, board, games, ., how, about, we, talk, about, board, games]	[[',', 'i', 'board', 'games', '.', 'board', 'games']]	[['really', 'board', 'games', 'how', 'board', 'games']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'games', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'games', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'games', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'games', 'about']], nan]]
970	[you, already, said, that]	[[]]	[['already', 'that']]	[[['you'], []]]	[[[['said', 'said', 'said', 'said']], nan]]
971	[oh, ,, sorry, to, repeat, myself, .]	[[',', '.']]	[['sorry', 'myself']]	[[[], []]]	[[[to, repeat], nan]]
972	[its, ok]	[['ok']]	[['its', 'ok']]	[[[], []]]	[[[['its', 'its']], nan]]
973	[hello, ,, i, really, like, music, ., how, about, we, talk, about, music]	[[',', 'i', 'music', '.', 'music']]	[['really', 'music', 'how', 'music']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
974	[no, thank, you]	[[]]	[['you']]	[[[], []]]	[[[['thank', 'thank', 'thank']], nan]]
975	[hello, ,, i, really, like, politics, ., how, about, we, talk, about, politics]	[[',', 'i', 'politics', '.', 'politics']]	[['really', 'politics', 'how', 'politics']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
976	[no, thank, you]	[[]]	[['you']]	[[[], []]]	[[[['thank', 'thank', 'thank']], nan]]
977	[hello, ,, i, really, like, board, games, ., how, about, we, talk, about, board, games]	[[',', 'i', 'board', 'games', '.', 'board', 'games']]	[['really', 'board', 'games', 'how', 'board', 'games']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'games', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'games', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'games', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'games', 'about']], nan]]
978	[i, m, done, with, board, games]	[['i', 'm', 'board', 'games']]	[['board', 'games']]	[[[], []]]	[[[['done', 'done', 'done', 'done', 'games', 'with']], nan]]
979	[hello, ,, i, really, like, music, ., how, about, we, talk, about, music]	[[',', 'i', 'music', '.', 'music']]	[['really', 'music', 'how', 'music']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
980	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']], nan]]
981	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'movies', 'how', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
982	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']], nan]]
983	[thank, you, .]	[['.']]	[['you']]	[[[], []]]	[[[['thank', 'thank', 'thank']], nan]]
984	[what, kind, of, movies, do, you, like, ?]	[['kind', 'movies', '?']]	[['what', 'kind', 'movies']]	[[['you'], []]]	[[[do, you], nan]]
985	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['super', 'hero', 'movies', 'disney', 'movies']]	[[['you'], []]]	[[[do, you], nan]]
986	[disney]	[['disney']]	[['disney']]	[[[], []]]	[[[['disney']], nan]]
987	[uhh, ,, i, ca, nt, answer, this, ., what, do, you, think, about, board, games]	[[',', 'i', '.', 'what', 'board', 'games']]	[['uhh', 'nt', 'this', 'what', 'board', 'games']]	[[['i', 'you'], []]]	[[[ca, nt], nan], [[do, you], nan]]
988	[they, are, fun, .]	[['.']]	[['fun']]	[[['they'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
989	[i, m, not, saying, that, .]	[['i', 'm', '.']]	[['not', 'that']]	[[['i'], []]]	[[[m, not], [[not, saying]], nan]]
990	[do, you, like, board, games, ?]	[['board', 'games', '?']]	[['board', 'games']]	[[['you'], []]]	[[[do, you], nan]]
991	[operation, !, the, goofy, game, for, dopey, doctors, !]	[['operation', '!', 'game', 'doctors', '!']]	[['operation', 'goofy', 'game', 'dopey', 'doctors']]	[[[], []]]	[[[['operation', 'operation', 'game', 'game', 'game', 'game', 'doctors', 'for', 'game']], nan], [[['operation', 'operation', 'game', 'game', 'game', 'game', 'doctors', 'for', 'game']], nan]]
992	[that, game, is, hard, .]	[['game', '.']]	[['game', 'hard']]	[[['game'], []]]	[[[['game', 'is', 'is', 'is', 'is']], nan]]
993	[do, you, like, to, play, some, board, games, together, next, time, with, me, ?]	[['board', 'games', 'time', '?']]	[['board', 'games', 'together', 'next', 'time', 'me']]	[[['you'], []]]	[[[do, you], [to, play], nan]]
994	[sure]	[[]]	[['sure']]	[[[], []]]	[[[['sure']], nan]]
995	[how, about, we, do, something, we, both, like]	[['something']]	[['how', 'something', 'we']]	[[['we'], []]]	[[[['about', 'do', 'do', 'do', 'do', 'do', 'we', 'do']], nan]]
996	[ok, like, what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['like', 'like', 'like', 'like']], nan]]
997	[do, you, like, to, play, some, board, games, together, next, time, with, me, ?]	[['board', 'games', 'time', '?']]	[['board', 'games', 'together', 'next', 'time', 'me']]	[[['you'], []]]	[[[do, you], [to, play], nan]]
998	[yes]	[[]]	[[]]	[[[], []]]	[[[['yes']], nan]]
999	[okay, what, time]	[['what', 'time']]	[['what', 'time']]	[[[], []]]	[[[['okay', 'time', 'okay']], nan]]
1000	[how, s, it, going, ,, eh, ?]	[['s', ',', '?']]	[['how']]	[[['it'], []]]	[[[s, it], nan]]
1001	[i, felt, like, i, was, 17, again, .]	[['i', 'i', '.']]	[['again']]	[[['i', 'i'], []]]	[[[['felt', 'felt', 'was', 'was', 'felt', 'was', 'was', 'felt']], nan]]
1002	[why, s, that, ?]	[['s', '?']]	[['why']]	[[['that'], []]]	[[[['s', 's', 's', 's']], nan]]
1003	[do, you, want, to, go, to, my, firends, party, tonight]	[['firends', 'party', 'tonight']]	[['my', 'firends', 'party', 'tonight']]	[[['you'], []]]	[[[do, you], [to, go], nan]]
1004	[who, is, your, friend, ?]	[['who', 'friend', '?']]	[['who', 'your', 'friend']]	[[[], []]]	[[[['is', 'is', 'friend', 'is', 'is']], nan]]
1005	[my, best, friend, is, abcd]	[['friend']]	[['my', 'best', 'friend', 'abcd']]	[[['friend'], []]]	[[[['friend', 'friend', 'is', 'is', 'is']], nan]]
1006	[where, are, you, from, ?]	[['?']]	[['where']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are']], nan]]
1007	[that, s, a, lot, to, assume, ., any, thoughts, ?]	[['s', 'a', 'lot', '.', 'thoughts', '?']]	[['lot', 'thoughts']]	[[['that'], []]]	[[[to, assume], nan], [[['s', 's', 'lot', 's', 'assume', 'lot', 's', 'thoughts', 'thoughts', 'thoughts']], nan]]
1008	[not, right, now, .]	[['.']]	[['not', 'right', 'now']]	[[[], []]]	[[[[not, right]], nan]]
1009	[we, never, really, grow, up, ,, we, only, learn, how, to, act, in, public, .]	[[',', 'public', '.']]	[['never', 'really', 'only', 'how', 'public']]	[[['we', 'we'], []]]	[[[[never, really]], [to, act], nan]]
1010	[where, d, you, hear, that, ?]	[['d', '?']]	[['where', 'that']]	[[['you'], []]]	[[[d, you], nan]]
1011	[yeah, ., what, do, you, think, ?]	[['.', 'what', '?']]	[['what']]	[[['you'], []]]	[[[do, you], nan]]
1012	[i, try, not, to, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[[not, to]], nan]]
1013	[that, s, interesting, ., can, you, tell, me, something, about, pittsburgh]	[['s', '.', 'something', 'pittsburgh']]	[['interesting', 'something', 'pittsburgh']]	[[['that', 'you'], []]]	[[[['s', 's', 's', 's', 'tell', 'tell', 'tell', 'tell', 'tell', 'something', 'about']], nan], [[can, you], nan]]
1014	[i, try, not, to, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[[not, to]], nan]]
1015	[the, voices, in, my, head, may, not, be, real, ,, but, they, have, some, good, ideas, !]	[['voices', 'head', ',', 'but', 'ideas', '!']]	[['voices', 'my', 'head', 'not', 'real', 'good', 'ideas']]	[[['voices', 'they'], []]]	[[[may, not], [[not, be]], nan]]
1016	[like, what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['like', 'like', 'like']], nan]]
1017	[that, s, the, picture, there, .]	[['s', 'picture', '.']]	[['picture', 'there']]	[[['that'], []]]	[[[['s', 's', 'picture', 's', 's', 's']], nan]]
1018	[do, you, listen, to, music, ?]	[['music', '?']]	[['music']]	[[['you'], []]]	[[[do, you], nan]]
1019	[well, ,, ideally, ,, i, listen, to, music, like, that, ., what, do, you, think, ?]	[[',', ',', 'i', 'music', '.', 'what', '?']]	[['ideally', 'music', 'that', 'what']]	[[['i', 'you'], []]]	[[[['listen', 'listen', 'listen', 'listen', 'listen', 'listen', 'listen', 'to', 'music', 'like', 'listen', 'think', 'think', 'think', 'think', 'think']], nan], [[do, you], nan]]
1020	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
1021	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'movies', 'how', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
1022	[that, sounds, good, .]	[['.']]	[['good']]	[[['that'], []]]	[[[['sounds', 'sounds', 'sounds', 'sounds']], nan]]
1023	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['super', 'hero', 'movies', 'disney', 'movies']]	[[['you'], []]]	[[[do, you], nan]]
1024	[i, like, both, ,, really, .]	[['i', ',', '.']]	[['both', 'really']]	[[['i'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like']], nan]]
1025	[you, re, not, kidding, ., can, we, talk, about, something, else, ?]	[['.', 'something', '?']]	[['not', 'something', 'else']]	[[['you', 'we'], []]]	[[[re, not], [[not, kidding]], nan], [[can, we], nan]]
1026	[that, sounds, good]	[[]]	[['good']]	[[['that'], []]]	[[[['sounds', 'sounds', 'sounds']], nan]]
1027	[my, favorite, super, hero, is, captain, america, .]	[['hero', 'captain', 'america', '.']]	[['my', 'favorite', 'super', 'hero', 'captain', 'america']]	[[['hero'], []]]	[[[['hero', 'hero', 'hero', 'is', 'is', 'america', 'is', 'is']], nan]]
1028	[i, can, understand, that, ,, he, s, great, .]	[['i', ',', 's', '.']]	[['great']]	[[['i', 'he'], []]]	[[[can, understand], nan]]
1029	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'first', 'avenger', 'movie', 'it', 'before']]	[[['i', 'you'], []]]	[[[have, you], nan]]
1030	[no, ,, i, actually, have, nt, .]	[[',', 'i', '.']]	[['actually', 'nt']]	[[['i'], []]]	[[[['have', 'have', 'have', 'have', 'have', 'have', 'have']], nan]]
1031	[i, really, liked, the, first, avenger, movie, ., when, iron, man, came, back, alive, ,, i, cried, for, it, .]	[['i', 'avenger', 'movie', '.', 'iron', 'man', ',', 'i', '.']]	[['really', 'first', 'avenger', 'movie', 'when', 'iron', 'man', 'back', 'alive', 'it']]	[[['i', 'man', 'i'], []]]	[[[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan], [[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan]]
1032	[that, makes, sense, ,, its, a, very, engaging, story]	[['sense', ',', 'a', 'story']]	[['sense', 'its', 'very', 'engaging', 'story']]	[[['that'], []]]	[[[['makes', 'makes', 'makes', 'makes', 'story', 'story', 'engaging', 'story', 'makes']], nan]]
1033	[have, you, seen, captain, america, :, civil, war, ?]	[['captain', 'america', ':', 'war', '?']]	[['captain', 'america', 'civil', 'war']]	[[['you'], []]]	[[[have, you], nan]]
1034	[yes]	[[]]	[[]]	[[[], []]]	[[[['yes']], nan]]
1035	[okay, what, time]	[['what', 'time']]	[['what', 'time']]	[[[], []]]	[[[['okay', 'time', 'okay']], nan]]
1036	[i, do, nt, remember]	[['i']]	[['nt']]	[[['i'], []]]	[[[do, nt], nan]]
1037	[what, i, meant, to, say, was, ,, what, is, it, that, you, hate, ?]	[['what', 'i', ',', 'what', '?']]	[['what', 'what', 'that']]	[[['i', 'it', 'you'], []]]	[[[to, say], nan]]
1038	[i, do, nt, hate, anything, about, it]	[['i', 'anything']]	[['nt', 'anything', 'it']]	[[['i'], []]]	[[[do, nt], nan]]
1039	[so, you, re, less, intelligent, than, a, computer, ?, !]	[['a', 'computer', '?', '!']]	[['less', 'intelligent', 'computer']]	[[['you'], []]]	[[[['re', 're', 're', 'intelligent', 're', 'intelligent', 'computer', 'than', 're', 're']], nan]]
1040	[chris]	[['chris']]	[['chris']]	[[[], []]]	[[[['chris']], nan]]
1041	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'movies', 'how', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
1042	[ok, ,, lets, do, that]	[[',', 'lets']]	[['lets', 'that']]	[[[], []]]	[[[['lets', 'lets', 'lets', 'lets', 'do']], nan]]
1043	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['super', 'hero', 'movies', 'disney', 'movies']]	[[['you'], []]]	[[[do, you], nan]]
1044	[super, heroes, movies]	[['heroes', 'movies']]	[['super', 'heroes', 'movies']]	[[[], []]]	[[[['heroes', 'movies', 'movies']], nan]]
1045	[my, favorite, super, hero, is, captain, america, .]	[['hero', 'captain', 'america', '.']]	[['my', 'favorite', 'super', 'hero', 'captain', 'america']]	[[['hero'], []]]	[[[['hero', 'hero', 'hero', 'is', 'is', 'america', 'is', 'is']], nan]]
1046	[mine, is, iron, man]	[['iron', 'man']]	[['iron', 'man']]	[[['mine'], []]]	[[[['is', 'is', 'man', 'is']], nan]]
1047	[i, love, iron, mans, blue, eyes, .]	[['i', 'iron', 'mans', 'eyes', '.']]	[['iron', 'mans', 'blue', 'eyes']]	[[['i'], []]]	[[[['love', 'love', 'mans', 'love', 'eyes', 'love', 'love']], nan]]
1048	[i, like, his, suit]	[['i', 'suit']]	[['his', 'suit']]	[[['i'], []]]	[[[['like', 'like', 'suit', 'like']], nan]]
1049	[i, probably, own, more, than, 50, firearms, ., can, we, talk, about, something, else, ?]	[['i', 'firearms', '.', 'something', '?']]	[['probably', 'more', 'firearms', 'something', 'else']]	[[['i', 'we'], []]]	[[[['own', 'own', 'own', '50', '50', 'firearms', 'own', 'own', 'talk', 'talk', 'talk', 'talk', 'about', 'something', 'talk']], nan], [[can, we], nan]]
1050	[ok, ,, lets, do, it]	[[',', 'lets']]	[['lets', 'it']]	[[[], []]]	[[[['lets', 'lets', 'lets', 'lets', 'do']], nan]]
1051	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'first', 'avenger', 'movie', 'it', 'before']]	[[['i', 'you'], []]]	[[[have, you], nan]]
1052	[i, have, never, seen, it]	[['i']]	[['never', 'it']]	[[['i'], []]]	[[[have, never], [[never, seen]], nan]]
1053	[i, really, liked, the, first, avenger, movie, ., when, iron, man, came, back, alive, ,, i, cried, for, it, .]	[['i', 'avenger', 'movie', '.', 'iron', 'man', ',', 'i', '.']]	[['really', 'first', 'avenger', 'movie', 'when', 'iron', 'man', 'back', 'alive', 'it']]	[[['i', 'man', 'i'], []]]	[[[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan], [[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan]]
1054	[i, did, ,, too, ., lol]	[['i', ',', '.']]	[['too']]	[[['i'], []]]	[[[['did', 'did', 'did', 'did', 'did', 'lol']], nan], [[['did', 'did', 'did', 'did', 'did', 'lol']], nan]]
1055	[have, you, seen, captain, america, :, civil, war, ?]	[['captain', 'america', ':', 'war', '?']]	[['captain', 'america', 'civil', 'war']]	[[['you'], []]]	[[[have, you], nan]]
1056	[no, ,, i, have, not]	[[',', 'i']]	[['not']]	[[['i'], []]]	[]
1057	[i, do, nt, think, so, ., what, s, your, idea, ?]	[['i', '.', 'what', 's', 'idea', '?']]	[['nt', 'so', 'what', 'your', 'idea']]	[[['i', 'idea'], []]]	[[[do, nt], nan], [[['think', 'think', 'think', 'think', 'think', 'think', 's', 's', 'idea', 's', 's']], nan]]
1058	[lets, talk, about, the, bible]	[[]]	[['talk', 'bible']]	[[[], []]]	[[[['lets', 'lets', 'talk', 'bible', 'about']], nan]]
