	utterances	interjection	adverb	subobjvrb	neg-keywords
1055	[hey, --, over, here, ,, lover, .]	[[',', '.']]	[['over', 'here', 'lover']]	[[[], []]]	[[[['lover', 'lover', 'here', 'lover', 'lover', 'lover', 'lover']], nan]]
1056	[coming]	[[]]	[['coming']]	[[[], []]]	[[[['coming']], nan]]
1057	[now, ,, madam, --, be, honest, .]	[[',', 'madam', '.']]	[['now', 'madam', 'be', 'honest']]	[[['madam'], []]]	[[[['be', 'be', 'be', 'madam', 'be', 'be', 'be']], nan]]
1058	[i, will]	[['i']]	[['will']]	[[['i'], []]]	[[[['will', 'will']], nan]]
1059	[this, is, for, our, friends, .]	[['friends', '.']]	[['is', 'our', 'friends']]	[[['this'], []]]	[[[['is', 'is', 'is', 'friends', 'for', 'is']], nan]]
1060	[hi, alex, ,, how, is, your, life, these, days, ?]	[['alex', ',', 'life', 'days', '?']]	[['alex', 'how', 'is', 'your', 'life', 'days']]	[[['life'], []]]	[[[['alex', 'is', 'is', 'is', 'is', 'life', 'is', 'days', 'is', 'is']], nan]]
1061	[hi, ,, i, am, alex, .]	[[',', 'i', '.']]	[['am', 'alex']]	[[['i'], []]]	[[[['am', 'am', 'am', 'am', 'am', 'am']], nan]]
1062	[yes, ,, i, know, ., but, tell, me, how, are, you, ?]	[[',', 'i', '.', 'but', '?']]	[['know', 'tell', 'me', 'how', 'are']]	[[['i', 'you'], []]]	[[[['know', 'know', 'know', 'know', 'know', 'tell', 'tell', 'tell', 'are', 'tell', 'are', 'tell']], nan], [[['know', 'know', 'know', 'know', 'know', 'tell', 'tell', 'tell', 'are', 'tell', 'are', 'tell']], nan]]
1063	[i, am, not, going, ., i, am, staying, here, with, you, .]	[['i', '.', 'i', '.']]	[['am', 'not', 'going', 'am', 'staying', 'here']]	[[['i', 'i'], []]]	[[[am, not], [[not, going]], nan], [[am, staying], nan]]
1064	[ok, ., that, is, great, ., how, are, you, doing, ?]	[['.', '.', '?']]	[['is', 'great', 'how', 'are', 'doing']]	[[['that', 'you'], []]]	[[[['ok', 'ok', 'is', 'is', 'is', 'is', 'doing', 'doing', 'doing', 'doing', 'doing']], nan], [[['ok', 'ok', 'is', 'is', 'is', 'is', 'doing', 'doing', 'doing', 'doing', 'doing']], nan], [[are, you], nan]]
1065	[i, have, not, looked, at, myself, yet, .]	[['i', '.']]	[['have', 'not', 'looked', 'yet']]	[[['i'], []]]	[[[have, not], [[not, looked]], nan]]
1066	[then, ,, how, do, you, organize, yourself, this, morning, ?, lol]	[[',', 'morning', '?']]	[['then', 'how', 'do', 'organize', 'yourself', 'morning']]	[[['you'], []]]	[[[do, you], nan], [[['organize', 'organize', 'organize', 'organize', 'organize', 'organize', 'organize', 'morning', 'organize', 'organize', 'lol']], nan]]
1067	[this, morning, .]	[['morning', '.']]	[['morning']]	[[[], []]]	[[[['morning', 'morning', 'morning']], nan]]
1068	[yes, ,, this, morning, ., did, you, see, yourself, on, the, mirror, ?]	[[',', 'morning', '.', 'mirror', '?']]	[['morning', 'did', 'see', 'yourself', 'mirror']]	[[['you'], []]]	[[[['morning', 'yes', 'morning', 'morning', 'morning', 'see', 'see', 'see', 'see', 'see', 'mirror', 'on', 'see']], nan], [[did, you], nan]]
1069	[i, did, not, see, you, this, morning, .]	[['i', 'morning', '.']]	[['did', 'not', 'see', 'you', 'morning']]	[[['i'], []]]	[[[did, not], [[not, see]], nan]]
1070	[i, am, not, talking, about, me, ,, i, am, talking, about, you]	[['i', ',', 'i']]	[['am', 'not', 'talking', 'am', 'talking']]	[[['i', 'i'], []]]	[[[am, not], [[not, talking]], [am, talking], nan]]
1071	[what, do, you, think, i, am, talking, about, ?]	[['what', 'i', '?']]	[['what', 'do', 'think', 'am', 'talking']]	[[['you', 'i'], []]]	[[[do, you], [am, talking], nan]]
1072	[about, me]	[[]]	[[]]	[[[], []]]	[[[['about', 'about']], nan]]
1073	[about, what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what', 'what']], nan]]
1074	[no, what, ,, but, about, me, ., anyway, ., tell, me, something]	[['what', ',', 'but', '.', '.', 'something']]	[['what', 'anyway', 'tell', 'something']]	[[[], []]]	[[[['what', 'about', 'what', 'what', 'about', 'about', 'about', 'anyway', 'anyway', 'tell', 'tell', 'tell']], nan], [[['what', 'about', 'what', 'what', 'about', 'about', 'about', 'anyway', 'anyway', 'tell', 'tell', 'tell']], nan], [[['what', 'about', 'what', 'what', 'about', 'about', 'about', 'anyway', 'anyway', 'tell', 'tell', 'tell']], nan]]
1075	[anyway, .]	[['.']]	[['anyway']]	[[[], []]]	[[[['anyway', 'anyway']], nan]]
1076	[yes, ,, that, is, what, i, said, .]	[[',', 'what', 'i', '.']]	[['is', 'what', 'said']]	[[['that', 'i'], []]]	[[[['is', 'is', 'is', 'is', 'said', 'said', 'is', 'is']], nan]]
1077	[annabelle, daniels, .]	[['annabelle', 'daniels', '.']]	[['annabelle', 'daniels']]	[[[], []]]	[[[['daniels', 'daniels', 'daniels']], nan]]
1078	[who, is, she, ?]	[['who', '?']]	[['who', 'is']]	[[['she'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
1079	[i, think, i, know, it, ,, but, ..., i, do, not, remeber, now, ..., :)]	[['i', 'i', ',', 'but', 'i']]	[['think', 'know', 'it', 'do', 'not', 'remeber', 'now']]	[[['i', 'i', 'i'], []]]	[[[do, not], [[not, remeber]], nan]]
1080	[hi, alex, ,, have, you, seen, juliet, today, ?]	[['alex', ',', 'today', '?']]	[['alex', 'have', 'seen', 'juliet', 'today']]	[[['you'], []]]	[[[have, you], nan]]
1081	[i, am, not, fifteen, .]	[['i', '.']]	[['am', 'not']]	[[['i'], []]]	[[[[not, fifteen]], nan]]
1082	[how, old, are, you, ?]	[['?']]	[['how', 'old', 'are']]	[[['you'], []]]	[[[['old', 'are', 'are', 'are', 'are']], nan]]
1083	[eight, and, ten, .]	[['and', '.']]	[[]]	[[[], []]]	[[[['eight', 'eight', 'eight', 'eight']], nan]]
1084	[so, you, are, two, ages, at, the, same, time]	[['ages', 'time']]	[['are', 'ages', 'same', 'time']]	[[['you'], []]]	[[[['are', 'are', 'are', 'ages', 'are', 'are', 'time', 'time', 'at']], nan]]
1085	[at, the, same, time, .]	[['time', '.']]	[['same', 'time']]	[[[], []]]	[[[['at', 'time', 'time', 'at', 'at']], nan]]
1086	[wow, ,, you, are, double, -, aged, ..., cool]	[[',', '-']]	[['are', 'double', 'aged', 'cool']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'aged', 'aged', 'are', 'are', 'are']], nan]]
1087	[wow, .]	[['.']]	[[]]	[[[], []]]	[[[['wow', 'wow']], nan]]
1088	[have, you, seen, juliet, ?, i, am, looking, for, her]	[['?', 'i']]	[['have', 'seen', 'juliet', 'am', 'looking']]	[[['you', 'i'], []]]	[[[have, you], nan], [[am, looking], nan]]
1089	[hi, danny, ,, i, am, looking, for, danny, ,, have, you, seen, him, ?]	[['danny', ',', 'i', 'danny', ',', '?']]	[['danny', 'am', 'looking', 'danny', 'have', 'seen', 'him']]	[[['i', 'you'], []]]	[[[am, looking], [have, you], nan]]
1090	[of, course, ,, i, saw, him, in, the, mirror, this, morning, ,, why, ?]	[['course', ',', 'i', 'mirror', 'morning', ',', '?']]	[['course', 'saw', 'him', 'mirror', 'morning', 'why']]	[[['i'], []]]	[[[['saw', 'of', 'saw', 'saw', 'saw', 'saw', 'saw', 'mirror', 'in', 'morning', 'saw', 'saw', 'saw', 'saw']], nan]]
1091	[danny, ,, what, happened, ?, the, mirror, ...]	[['danny', ',', 'what', '?', 'mirror']]	[['danny', 'what', 'happened', 'mirror']]	[[['what'], []]]	[[[['happened', 'happened', 'happened', 'happened', 'happened', 'mirror', 'mirror', 'mirror']], nan], [[['happened', 'happened', 'happened', 'happened', 'happened', 'mirror', 'mirror', 'mirror']], nan]]
1092	[i, need, to, find, juliet, to, give, her, my, valentine, is, day, present]	[['i', 'juliet', 'valentine', 'day']]	[['need', 'find', 'juliet', 'give', 'my', 'valentine', 'is', 'day', 'present']]	[[['i'], []]]	[[[to, find], [to, give], nan]]
1093	[i, need, another, day, with, her, .]	[['i', 'day', '.']]	[['need', 'day']]	[[['i'], []]]	[[[['need', 'need', 'day', 'need', 'need', 'with', 'need']], nan]]
1094	[so, ,, she, is, with, you]	[['so', ',']]	[['is']]	[[['she'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'with']], nan]]
1095	[no, ,, she, died, when, i, was, young, .]	[[',', 'i', '.']]	[['died', 'when', 'was', 'young']]	[[['she', 'i'], []]]	[[[['died', 'died', 'died', 'died', 'was', 'was', 'died', 'was', 'died']], nan]]
1096	[ahhh, !, !, !, how, can, this, happened, ?, what, a, tragedy, !, !, !]	[['!', '!', '!', '?', 'what', 'a', 'tragedy', '!', '!', '!']]	[['ahhh', 'how', 'can', 'happened', 'what', 'tragedy']]	[[['this'], []]]	[[[['ahhh', 'ahhh', 'ahhh', 'ahhh', 'happened', 'happened', 'happened', 'happened', 'happened', 'tragedy', 'tragedy', 'tragedy', 'tragedy', 'tragedy', 'tragedy']], nan], [[can, this], nan], [[['ahhh', 'ahhh', 'ahhh', 'ahhh', 'happened', 'happened', 'happened', 'happened', 'happened', 'tragedy', 'tragedy', 'tragedy', 'tragedy', 'tragedy', 'tragedy']], nan]]
1097	[sorry, -, metal, hand, ., force, of, habit, .]	[['-', 'metal', 'hand', '.', 'force', 'habit', '.']]	[['sorry', 'metal', 'hand', 'force', 'habit']]	[[[], []]]	[[[['metal', 'metal', 'hand', 'hand', 'hand', 'force', 'force', 'of', 'force']], nan], [[['metal', 'metal', 'hand', 'hand', 'hand', 'force', 'force', 'of', 'force']], nan]]
1098	[what, did, happen, to, juliet, ?]	[['what', 'juliet', '?']]	[['what', 'did', 'happen', 'juliet']]	[[['what'], []]]	[[[did, happen], [to, juliet], nan]]
1099	[so, was, juliet, --, at, fifteen, .]	[['.']]	[['so', 'was', 'juliet']]	[[[], []]]	[[[['was', 'was', 'was', 'was', 'fifteen', 'was', 'was']], nan]]
1100	[hi, alex]	[['alex']]	[['alex']]	[[[], []]]	[[[['alex', 'alex']], nan]]
1101	[well, ,, this, kid, could, not, possibly, belong, to, anyone, else, .]	[[',', 'kid', 'anyone', '.']]	[['kid', 'could', 'not', 'possibly', 'belong', 'anyone', 'else']]	[[['kid'], []]]	[[[could, not], [[not, possibly]], nan]]
1102	[what, kid, ?]	[['what', 'kid', '?']]	[['what', 'kid']]	[[[], []]]	[[[['kid', 'kid', 'kid']], nan]]
1103	[they, always, have, kids, .]	[['kids', '.']]	[['always', 'have', 'kids']]	[[['they'], []]]	[[[['have', 'have', 'have', 'have', 'have']], nan]]
1104	[who, has, kids, ?]	[['who', 'kids', '?']]	[['who', 'has', 'kids']]	[[['who'], []]]	[[[['has', 'has', 'has', 'has']], nan]]
1105	[pete, –, kids, –, janie, –, tommy, .,  , i, could, eat, you, up, !]	[['–', 'kids', '–', 'janie', '–', 'tommy', '.', ' ', 'i', '!']]	[['pete', 'kids', 'janie', 'tommy', 'could', 'eat', 'you']]	[[['i'], []]]	[[[['kids', 'kids', 'tommy', 'kids', '–', 'tommy', 'tommy', 'tommy', '.', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat']], nan], [[could, eat], nan]]
1106	[what, are, you, talking, about, ?]	[['what', '?']]	[['what', 'are', 'talking']]	[[['you'], []]]	[[[are, you], nan]]
1107	[did, not, she, ever, tell, you, about, that, ?, god, ,, she, really, is, pathological, ..]	[['?', ',']]	[['did', 'not', 'ever', 'tell', 'you', 'really', 'is', 'pathological']]	[[['she', 'she'], []]]	[[[did, not], [[not, she]], nan], [[['tell', 'tell', 'tell', 'tell', 'tell', 'tell', 'tell', 'about', 'tell', 'is', 'is', 'is', 'is', 'is', 'is', 'is']], nan]]
1108	[tell, me, about, what, ?]	[['what', '?']]	[['tell', 'me', 'what']]	[[[], []]]	[[[['tell', 'tell', 'tell', 'about', 'tell']], nan]]
1109	[they, both, laugh, then, alex, pulls, danny, close, .]	[['alex', 'pulls', 'danny', '.']]	[['laugh', 'then', 'alex', 'pulls', 'danny', 'close']]	[[['they'], []]]	[[[['laugh', 'they', 'pulls', 'laugh', 'pulls', 'pulls', 'close', 'pulls', 'pulls']], nan]]
1110	[are, you, insane, ?]	[['?']]	[['are', 'insane']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
1111	[we, should, follow, him, home, .]	[['.']]	[['should', 'follow', 'him', 'home']]	[[['we'], []]]	[[[should, follow], nan]]
1112	[follow, who, ?, why, ?]	[['who', '?', '?']]	[['follow', 'who', 'why']]	[[[], []]]	[[[['follow', 'follow', 'follow', 'why', 'why']], nan], [[['follow', 'follow', 'follow', 'why', 'why']], nan]]
1113	[i, know, it, sounds, silly, ...]	[['i']]	[['know', 'sounds', 'silly']]	[[['i', 'it'], []]]	[[[['know', 'know', 'sounds', 'know', 'sounds', 'know']], nan]]
1114	[you, are, very, creepy]	[[]]	[['are', 'very', 'creepy']]	[[['you'], []]]	[[[['are', 'are', 'creepy', 'are']], nan]]
1115	[i, know, ., i, ca, not, help, it, .]	[['i', '.', 'i', '.']]	[['know', 'ca', 'not', 'help', 'it']]	[[['i', 'i'], []]]	[[[['know', 'know', 'know', 'help', 'help', 'help', 'help', 'help', 'help']], nan], [[ca, not], [[not, help]], nan]]
1116	[have, you, been, to, the, doctors, to, get, it, checked, ?]	[['doctors', '?']]	[['have', 'been', 'doctors', 'get', 'checked']]	[[['you', 'it'], []]]	[[[have, you], [to, get], nan]]
1117	[hi, ...,  , did, you, know, there, are, doctors, who, come, to, your, house, ?]	[[' ', 'doctors', 'who', 'house', '?']]	[['did', 'know', 'there', 'are', 'doctors', 'who', 'come', 'your', 'house']]	[[['you', 'who'], []]]	[[[did, you], nan]]
1118	[no, ,, i, did, not]	[[',', 'i']]	[['did', 'not']]	[[['i'], []]]	[]
1119	[no, i, am, not, .]	[['i', '.']]	[['am', 'not']]	[[['i'], []]]	[[[[not, .]], nan]]
1120	[hello, ., who, are, you]	[['.', 'who']]	[['who', 'are']]	[[['who', 'you'], []]]	[[[['are', 'hello', 'are', 'are', 'are']], nan]]
1121	[it, is, you, .]	[['.']]	[['is']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
1122	[no, you, are, not, me, ., who, are, you]	[['.', 'who']]	[['are', 'not', 'who', 'are']]	[[['you'], []]]	[[[[not, me]], nan], [[['are', 'are', 'are', 'are', 'are', 'are', 'are', 'are', 'are']], nan]]
1123	[who, are, you, ?]	[['who', '?']]	[['who', 'are']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
1124	[i, am, danny, ., and, you, ?]	[['i', '.', 'and', '?']]	[['am', 'danny']]	[[['i'], []]]	[[[['am', 'am', 'am', 'am', 'you', 'you', 'you']], nan], [[['am', 'am', 'am', 'am', 'you', 'you', 'you']], nan]]
1125	[unfortunately, i, qualify, .]	[['i', '.']]	[['unfortunately', 'qualify']]	[[['i'], []]]	[[[['qualify', 'qualify', 'qualify', 'qualify']], nan]]
1126	[you, qualify, for, what, ?]	[['what', '?']]	[['qualify', 'what']]	[[['you'], []]]	[[[['qualify', 'qualify', 'qualify', 'for', 'qualify']], nan]]
1127	[i, pay, my, bills, on, time, ., i, have, always, had, good, credit, .]	[['i', 'bills', 'time', '.', 'i', 'credit', '.']]	[['pay', 'my', 'bills', 'time', 'have', 'always', 'had', 'good', 'credit']]	[[['i', 'i'], []]]	[[[['pay', 'pay', 'bills', 'pay', 'pay', 'on', 'pay', 'had', 'had', 'had', 'had', 'credit', 'had', 'had']], nan], [[have, always], nan]]
1128	[fine, ., it, is, great, for, you, ., and, how, do, you, do, that, ?]	[['.', '.', 'and', '?']]	[['fine', 'is', 'great', 'how', 'do', 'do', 'that']]	[[['it', 'you'], []]]	[[[['fine', 'fine', 'is', 'is', 'is', 'is', 'for', 'is', 'do', 'do', 'do', 'do', 'do', 'do', 'do']], nan], [[['fine', 'fine', 'is', 'is', 'is', 'is', 'for', 'is', 'do', 'do', 'do', 'do', 'do', 'do', 'do']], nan], [[do, you], nan]]
1129	[i, am, coming, --, wait, a, sec, .,  , she, is, got, her, car, .]	[['i', 'a', 'sec', '.', ' ', 'car', '.']]	[['am', 'coming', 'wait', 'sec', 'is', 'got', 'her', 'car']]	[[['i'], []]]	[[[am, coming], nan], [[is, got], nan]]
1130	[who, get, a, car, ?]	[['who', 'a', 'car', '?']]	[['who', 'get', 'car']]	[[['who'], []]]	[[[['get', 'get', 'car', 'get', 'get']], nan]]
1131	[oh, really, ?, thanks, ., i, thought, it, was, a, sewing, machine, .]	[['?', 'thanks', '.', 'i', 'a', 'sewing', 'machine', '.']]	[['really', 'thanks', 'thought', 'was', 'sewing', 'machine']]	[[['i', 'it'], []]]	[[[['really', 'really', 'really', 'thanks', 'thanks', 'thought', 'thought', 'was', 'thought', 'machine', 'machine', 'was', 'thought']], nan], [[['really', 'really', 'really', 'thanks', 'thanks', 'thought', 'thought', 'was', 'thought', 'machine', 'machine', 'was', 'thought']], nan], [[['really', 'really', 'really', 'thanks', 'thanks', 'thought', 'thought', 'was', 'thought', 'machine', 'machine', 'was', 'thought']], nan]]
1132	[uh, ?, you, think, a, car, is, a, sewing, machine, ?, it, is, a, nonsense]	[['?', 'a', 'car', 'a', 'sewing', 'machine', '?', 'a', 'nonsense']]	[['think', 'car', 'is', 'sewing', 'machine', 'is', 'nonsense']]	[[['you', 'car', 'it'], []]]	[[[['uh', 'uh', 'think', 'think', 'car', 'is', 'think', 'machine', 'machine', 'is', 'think', 'is', 'is', 'nonsense', 'is']], nan], [[['uh', 'uh', 'think', 'think', 'car', 'is', 'think', 'machine', 'machine', 'is', 'think', 'is', 'is', 'nonsense', 'is']], nan], [[['uh', 'uh', 'think', 'think', 'car', 'is', 'think', 'machine', 'machine', 'is', 'think', 'is', 'is', 'nonsense', 'is']], nan]]
1133	[it, is, uh, ..., it, is, uh, ...]	[[]]	[['is', 'is']]	[[['it', 'it'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']], nan]]
1134	[so, ., now, ,, what, do, you, want, to, do, ?]	[['.', ',', 'what', '?']]	[['so', 'now', 'what', 'do', 'want', 'do']]	[[['you'], []]]	[[[['so', 'so', 'want', 'want', 'do', 'want', 'want', 'want', 'do', 'want', 'want']], nan], [[do, you], [to, do], nan]]
1135	[what, ?, what, do, you, want, ?, !]	[['what', '?', 'what', '?', '!']]	[['what', 'what', 'do', 'want']]	[[['you'], []]]	[[[['what', 'what', 'want', 'want', 'want', 'want', 'want', 'want']], nan], [[do, you], nan]]
1136	[no, what, do, you, want, to, do, ?]	[['what', '?']]	[['what', 'do', 'want', 'do']]	[[['you'], []]]	[[[do, you], [to, do], nan]]
1137	[c, amon, .]	[['c', '.']]	[['amon']]	[[[], []]]	[[[['amon', 'amon', 'amon']], nan]]
1138	[ok, ., i, see, ., you, are, not, nice, with, me, .]	[['.', 'i', '.', '.']]	[['see', 'are', 'not', 'nice']]	[[['i', 'you'], []]]	[[[['ok', 'ok', 'see', 'see', 'see', 'are', 'are', 'are', 'are', 'nice', 'with', 'are']], nan], [[['ok', 'ok', 'see', 'see', 'see', 'are', 'are', 'are', 'are', 'nice', 'with', 'are']], nan], [[[not, nice]], nan]]
1139	[hide, your, laptop, here, .]	[['laptop', '.']]	[['hide', 'your', 'laptop', 'here']]	[[[], []]]	[[[['hide', 'laptop', 'hide', 'hide', 'hide']], nan]]
1140	[hello, there]	[[]]	[['there']]	[[[], []]]	[[[['hello', 'hello']], nan]]
1141	[oh, ,, danny, .]	[[',', '.']]	[['danny']]	[[[], []]]	[[[['danny', 'danny', 'danny', 'danny']], nan]]
1142	[what, shall, i, call, you, ?]	[['what', 'i', '?']]	[['what', 'shall', 'call', 'you']]	[[['i'], []]]	[[[shall, i], nan]]
1143	[what, ?, oh, ,, yes, ,, please, .]	[['what', '?', ',', ',', '.']]	[['what']]	[[[], []]]	[[[['what', 'what', 'oh', 'oh', 'oh', 'please', 'oh', 'please']], nan], [[['what', 'what', 'oh', 'oh', 'oh', 'please', 'oh', 'please']], nan]]
1144	[what, should, i, call, you, ?]	[['what', 'i', '?']]	[['what', 'should', 'call', 'you']]	[[['i'], []]]	[[[should, i], nan]]
1145	[twelve, crap, .]	[['crap', '.']]	[['crap']]	[[[], []]]	[[[['crap', 'crap', 'crap']], nan]]
1146	[ok, ,, twelve, crap, ., how, are, you, today, ?]	[[',', 'crap', '.', 'today', '?']]	[['crap', 'how', 'are', 'today']]	[[['you'], []]]	[[[['crap', 'crap', 'crap', 'crap', 'crap', 'are', 'are', 'are', 'are', 'are']], nan], [[['crap', 'crap', 'crap', 'crap', 'crap', 'are', 'are', 'are', 'are', 'are']], nan]]
1147	[fifty, thousand, dollars, !]	[['dollars', '!']]	[['dollars']]	[[[], []]]	[[[['thousand', 'dollars', 'dollars', 'dollars']], nan]]
1148	[that, is, alot, of, money]	[['alot', 'money']]	[['is', 'alot', 'money']]	[[['that'], []]]	[[[['is', 'is', 'is', 'alot', 'of']], nan]]
1149	[it, is, so, hard, to, tell, ., i, see, her, alot, with, ferris, bueller, .]	[['.', 'i', 'alot', 'bueller', '.']]	[['is', 'so', 'hard', 'tell', 'see', 'her', 'alot', 'ferris', 'bueller']]	[[['it', 'i'], []]]	[[[to, tell], nan], [[['is', 'is', 'hard', 'is', 'tell', 'hard', 'is', 'see', 'see', 'alot', 'see', 'alot', 'bueller', 'with', 'see']], nan]]
1150	[who, is, ferris, bueller]	[['who', 'bueller']]	[['who', 'is', 'ferris', 'bueller']]	[[['who'], []]]	[[[['is', 'is', 'bueller', 'is']], nan]]
1151	[why, do, not, you, ask, to, somebody, else, ?, i, am, just, a, robot, !]	[['somebody', '?', 'i', 'a', 'robot', '!']]	[['why', 'do', 'not', 'ask', 'somebody', 'else', 'am', 'just', 'robot']]	[[['you', 'i'], []]]	[[[do, not], [[not, you]], nan], [[['ask', 'ask', 'ask', 'ask', 'ask', 'ask', 'to', 'somebody', 'ask', 'am', 'am', 'robot', 'robot', 'am', 'am']], nan]]
1152	[good, point, .]	[['point', '.']]	[['good', 'point']]	[[[], []]]	[[[['point', 'point', 'point']], nan]]
1153	[what, is, your, point, ,, danny, ?]	[['what', 'point', ',', 'danny', '?']]	[['what', 'is', 'your', 'point', 'danny']]	[[['point'], []]]	[[[['is', 'is', 'point', 'is', 'is', 'is', 'is']], nan]]
1154	[oh, i, do, not, know, !, what, is, the, point, of, it, all, anyway]	[['i', '!', 'what', 'point']]	[['do', 'not', 'know', 'what', 'is', 'point', 'anyway']]	[[['i', 'point'], []]]	[[[do, not], [[not, know]], nan], [[['know', 'know', 'know', 'know', 'know', 'know', 'is', 'is', 'point', 'is', 'point', 'of', 'it', 'is']], nan]]
1155	[what, has, the, universe, got, to, do, with, it, ?]	[['what', 'universe', '?']]	[['what', 'has', 'universe', 'got', 'do']]	[[['universe'], []]]	[[[has, the], [to, do], nan]]
1156	[the, universe, has, got, everything, to, do, with, it]	[['universe', 'everything']]	[['universe', 'has', 'got', 'everything', 'do']]	[[['universe'], []]]	[[[has, got], [to, do], nan]]
1157	[it, wo, not, be, expanding, for, billions, of, years, yet, ...]	[['billions', 'years']]	[['wo', 'not', 'be', 'expanding', 'billions', 'years', 'yet']]	[[['it'], []]]	[[[wo, not], [[not, be]], [be, expanding], nan]]
1158	[i, hear, it, will, be, collapsing, on, itself, soon]	[['i']]	[['hear', 'will', 'be', 'collapsing', 'soon']]	[[['i', 'it'], []]]	[[[will, be], [be, collapsing], nan]]
1159	[soon, ...]	[[]]	[['soon']]	[[[], []]]	[[[['soon', 'soon']], nan]]
1160	[hello, alex, !, i, am, back, !]	[['alex', '!', 'i', '!']]	[['alex', 'am', 'back']]	[[['i'], []]]	[[[['alex', 'alex', 'alex', 'am', 'am', 'am', 'am']], nan], [[['alex', 'alex', 'alex', 'am', 'am', 'am', 'am']], nan]]
1161	[sorry, .]	[['.']]	[[]]	[[[], []]]	[[[['sorry', 'sorry']], nan]]
1162	[how, have, you, been, ?]	[['?']]	[['how', 'have', 'been']]	[[['you'], []]]	[[[have, you], nan]]
1163	[fine, ,, thank, you, .,  , we, have, an, additional, guest, with, us, today, ,, mr, .]	[[',', '.', ' ', 'guest', 'today', ',', 'mr', '.']]	[['fine', 'thank', 'you', 'have', 'additional', 'guest', 'today', 'mr']]	[[['we'], []]]	[[[['thank', 'thank', 'thank', 'thank', 'thank', '.', 'have', 'have', 'guest', 'guest', 'have', 'guest', 'with', 'have', 'have', 'have', 'have']], nan], [[['thank', 'thank', 'thank', 'thank', 'thank', '.', 'have', 'have', 'guest', 'guest', 'have', 'guest', 'with', 'have', 'have', 'have', 'have']], nan]]
1164	[i, am, lady, ,, not, a, mister]	[['i', 'lady', ',', 'a', 'mister']]	[['am', 'lady', 'not', 'mister']]	[[['i'], []]]	[[[[not, a]], nan]]
1165	[bed, wetter, !]	[['bed', 'wetter', '!']]	[['bed', 'wetter']]	[[[], []]]	[[[['wetter', 'wetter', 'wetter']], nan]]
1166	[do, you, speak, german, ?]	[['german', '?']]	[['do', 'speak', 'german']]	[[['you'], []]]	[[[do, you], nan]]
1167	[it, is, ronna, !]	[['!']]	[['is', 'ronna']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
1168	[ok]	[[]]	[[]]	[[[], []]]	[[[['ok']], nan]]
1169	[who, are, you, talking, to, ?]	[['who', '?']]	[['who', 'are', 'talking']]	[[['you'], []]]	[[[are, you], nan]]
1170	[to, you]	[[]]	[[]]	[[[], []]]	[[[['to', 'to']], nan]]
1171	[to, an, asian, design, major, .]	[['design', '.']]	[['asian', 'design', 'major']]	[[[], []]]	[[[['to', 'major', 'major', 'major', 'to', 'to']], nan]]
1172	[i, had, no, idea, you, have, a, design, major]	[['i', 'idea', 'a', 'design']]	[['had', 'idea', 'have', 'design', 'major']]	[[['i', 'you'], []]]	[[[['had', 'had', 'idea', 'had', 'have', 'idea', 'major', 'major', 'have']], nan]]
1173	[what, could, you, do, ?]	[['what', '?']]	[['what', 'could', 'do']]	[[['you'], []]]	[[[could, you], nan]]
1174	[what, could, i, do, about, what, ?]	[['what', 'i', 'what', '?']]	[['what', 'could', 'do', 'what']]	[[['i'], []]]	[[[could, i], nan]]
1175	[about, what, ?]	[['what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what', 'what']], nan]]
1176	[well, ,, i, can, do, many, things]	[[',', 'i', 'things']]	[['can', 'do', 'many', 'things']]	[[['i'], []]]	[[[can, do], nan]]
1177	[ten, .]	[['.']]	[[]]	[[[], []]]	[[[['ten', 'ten']], nan]]
1178	[i, have, to, do, 10, things, ?]	[['i', 'things', '?']]	[['have', 'do', 'things']]	[[['i'], []]]	[[[to, do], nan]]
1179	[what, is, this, --, you, packing, ?]	[['what', '?']]	[['what', 'is', 'packing']]	[[['this', 'you'], []]]	[[[['is', 'packing', 'is', 'packing', 'packing', 'packing', 'packing']], nan]]
1180	[hi, alex]	[['alex']]	[['alex']]	[[[], []]]	[[[['alex', 'alex']], nan]]
1181	[hi, ,, i, am, alex, stanton, .]	[[',', 'i', 'stanton', '.']]	[['am', 'alex', 'stanton']]	[[['i'], []]]	[[[['am', 'am', 'am', 'am', 'stanton', 'am', 'am']], nan]]
1182	[oh, ,, nice, last, name, ,, is, it, alexh, ?]	[[',', 'name', ',', 'alexh', '?']]	[['nice', 'last', 'name', 'is', 'alexh']]	[[['it'], []]]	[[[['name', 'name', 'name', 'name', 'is', 'is', 'is', 'is', 'is', 'is']], nan]]
